,B,D,F,class
99,0.11145833930726225,-1.02860652693541,-0.3789153163677048,2
100,-0.10102725979882232,0.5236410641041849,-0.11118273853404373,2
101,0.3800605633929979,3.7302865136391343,0.8824906608202886,1
102,-1.4974258300905534,-1.1462418689716571,0.6269311933600068,1
103,-1.2986913232100863,-0.48092193532771765,-1.4480120379206287,1
104,-1.1647188085828126,0.5354497781446707,-0.6529389002439236,1
105,-0.02874422889208761,-0.15666214393087718,-1.4794215799286685,0
106,1.7502350908797288,2.9258212827167904,0.48203321380741776,1
107,-0.279223797703246,0.059980484546843515,0.7190217696773009,0
108,-0.4756817619644299,-0.9530791624954553,0.3446228373873647,0
109,0.6015572042336996,0.008346469273443735,-0.9958361671703383,0
110,-0.12215651959506596,-0.2468429285136824,0.6282315420685779,2
111,1.1656480362858603,0.1838972607995741,0.03583279745269236,2
112,-0.8655850945493123,-1.4952967197713785,1.4944559796359806,2
113,-1.8487694532179018,-0.1126838191578341,-1.2339463871031917,1
114,-2.0247340523512225,-0.8563747827480404,-0.09077627699212593,2
115,2.9634052978421788,-0.7709561061142252,0.5599034101960824,2
116,-0.5403033305561403,-0.9706105539650418,-0.7256744775925548,2
117,-1.950093971686784,0.91899226410128,0.11219042741421638,1
118,-0.17493840961230553,1.1657549087162504,0.44903901554708653,1
119,0.21494555476179306,-0.21710084172185307,-1.197229111247894,0
120,-1.8475559523197695,-0.26327457395934595,0.5782183223626579,0
121,3.0571731214519686,0.5481346889710423,-0.19844272001311916,2
122,-3.3992981343457584,0.5716243549866181,0.5368376442801402,1
123,0.8570585554817178,0.01666046989335912,-0.5094155933412076,0
124,-0.46344330729262445,-1.2725596540762258,-0.660569762290433,0
125,-0.6719269859987163,0.08868139267646516,-0.43163898604422263,1
126,0.7453908633136156,-0.34232297321952776,-0.4488395648011614,2
127,-0.9567024391109369,0.1336081323824999,-0.21076191804796307,0
128,0.9825841540091025,-0.40292708050300974,0.934622664692146,2
129,0.5839095327174708,0.7778967769587626,-0.030496837623502155,2
130,-0.9143836379354849,-0.6197676186617037,-1.501082864419003,2
131,2.3143462037357834,1.2828308420932706,0.05467818120693202,2
132,-2.0489718890842807,0.19020988890894666,0.37889809332330426,1
133,-0.2875498533250509,-0.5391870492992861,0.431661549609197,0
134,0.5539721548930342,-2.371981028696575,-1.524750298179114,2
135,-1.6395593250383795,1.1401584836198135,0.4688357316749554,1
136,-0.9969624428522603,-0.8080148475032533,0.90549260012967,1
137,2.058456367910576,0.39531429274647045,1.3164699298344904,0
138,-1.682584140160197,1.2871577905683702,0.23620869822431187,1
139,-1.978295848798487,0.3458260594657483,-0.9265498258527819,1
140,-1.7431896869829107,-0.5053375166688046,1.7141360938894927,0
141,1.7636205894532293,1.1314680251738425,0.9957029166671618,0
142,-1.1169178843573937,-0.04700744248973959,1.157234997384106,1
143,0.46125784979380435,-0.8807356734085457,1.0404941885501782,2
144,-0.6975516129335085,-1.4058047027111342,-0.2525216263283664,0
145,-1.7473934384383913,-0.38931502640624727,0.2590403483288688,0
146,-0.44257935523332104,-0.0688616297261751,-1.1039047533909,1
147,-3.6547637685533783,-1.2942161521037419,2.07511583022903,1
148,0.7038363925409279,-1.2788227268890577,0.6257335577172239,2
149,-2.6521069110587785,0.9574575814179425,0.6209099079780316,1
150,0.6977369720353229,1.6186622719888812,-0.4156661543888067,0
151,1.1946489930966526,-0.9074968312612052,1.5153634220635699,2
152,-0.8854814033846594,1.6250319562100832,-1.3510149926942683,1
153,1.521183541635379,0.805196970768062,-0.11755835268240068,2
154,-0.15573420090061785,-0.2497282961076469,0.7404551541524661,2
155,1.3306049492335092,0.4894049906524298,0.12097682416776478,0
156,-1.6249213366699253,0.345722588062373,1.6562020886914197,1
157,-1.6474964453889946,-0.9500023414758697,1.6383186219770083,1
158,0.030001558584448945,-1.7249460960358936,0.10509465313970169,2
159,-1.9222037082480277,0.7816067854884461,-0.44252631049331487,1
160,1.6801852162255808,2.9560141899273624,0.5931033915076395,1
161,-1.855089500318853,0.45835509029267085,-1.3432945151851066,1
162,-1.1419325835723764,-0.31557294545041625,-0.5802013548038524,2
163,-1.0121081748021934,-0.3809489006621337,1.7081099305640548,0
164,-1.1136080972619635,-0.18576608681033796,-0.39655909855946636,0
165,-0.6982611283719743,1.1355367467696724,0.8955339549607321,1
166,-1.5812655738507635,0.5038398526769915,-1.0889233624693042,1
167,0.1287776254841807,0.5616428910478739,2.441830283335566,0
168,-0.6139189929507645,-0.05602401926192885,-0.22944640982327183,0
169,0.9639371776826572,2.2685984576082676,-2.4528988500622133,1
170,-0.5809920825412291,-1.120691144720082,-0.6443923475491592,0
171,-1.5416296987342288,0.026788662563279497,1.7128998976757683,1
172,-1.3828330315292456,-1.587386355428214,-0.5555834025103126,2
173,1.9429641297408393,1.92616664558201,1.127899179186754,2
174,-0.20589628536737392,-1.6523167694496235,0.25486377724873244,0
175,1.2841335935652782,-1.3991555020081827,1.1560064662026486,2
176,0.667635394295286,0.8878136872836986,-1.1273930976935869,0
177,-1.4029157320656167,0.2783580824594254,-0.12327522145247083,1
178,1.259934114715835,-0.3166918356256088,0.1357739713893992,2
179,-2.3353616765966088,1.577460439615784,-1.6706253441439454,1
180,0.8590971318348436,0.01705671408422682,0.9545256654938857,0
181,-0.11700298302073114,-0.4232292218538099,-0.25697786901405484,2
182,-0.356153099693588,-1.5778617123448506,-0.2738189703767424,2
183,-0.798393304972064,0.15107017349352847,0.38650724478523724,2
184,-0.27041580969969503,-2.016409135369907,-1.6409535782989408,2
185,-0.8503655735177293,-0.8476563055780946,0.6758147361647405,0
186,-2.3310913407647122,-0.5095129338974068,0.36627647524450496,1
187,2.615144362957023,-1.7593605371535666,-1.6660095543385536,2
188,0.6810569332637493,-1.7106868976564038,1.1473187823089879,0
189,0.457824439531891,0.34930373411887117,-1.502565646372449,0
190,-0.0022699928399346203,-1.8194178818235753,0.8072863312699611,2
191,0.09131026927760383,-0.8533895156913208,1.5637170224893049,0
192,0.8423711341433663,2.198852004884558,1.069810288584029,1
193,-0.35098959150261366,-1.2127735985531258,-0.8337375764683953,0
194,0.2864875568125415,0.28175067364574347,-0.9554796787014602,0
195,-0.5418960087467728,1.1702820350269918,-0.7989541805460831,1
196,-0.33731076672120397,-0.37192565262017385,-0.0008788068229493956,0
197,0.05832898234813455,-2.5537636691843875,-1.0228298336205386,2
198,-0.9284645408494361,1.5661026648659777,-0.7464606578966235,1
199,0.3879215117396735,-3.4785206966713575,1.082931696738163,2
200,-1.6364018236596667,-1.2637010894473328,0.6582584332705101,2
201,-0.9598947132849419,0.44229893546713883,0.907771880648617,1
202,2.268511466086541,-1.9842344707603465,-0.44446706489726434,0
203,0.7667131744092238,-0.5565872391076314,0.017507148393427045,0
204,1.3306084338049602,2.0094554058866163,1.4218796943107974,1
205,1.6506873298015778,1.9188123370915013,0.4444896743224934,2
206,-0.3957967665558686,0.8213385900145966,1.0789139165802621,0
207,2.2101723045458814,-0.2930809568140137,1.1681526128192472,2
208,-0.7185154276711878,-0.2493710430149505,-0.7827576220179233,0
209,-1.9533295730485294,-0.7174274599460099,-2.120149912010006,2
210,-0.8239773538128304,-1.2175779823046962,1.4136552419561808,1
211,0.2571825387902157,-1.5324368377980335,-1.5075568557942554,0
212,1.1056833742210452,1.3071980629731403,0.9408268258252543,0
213,0.816181819102979,-1.5734634096279427,0.374914368009223,0
214,-3.207438436117684,-0.16167000846998691,-0.7858014813032246,1
215,0.8121435726026475,2.5648772056748887,0.8142795505088527,1
216,-2.051033836751965,0.7477860333914768,1.5512500479375988,1
217,0.5897008664045696,-0.7297280791196866,0.5938016526066152,2
218,0.01295813157575032,-0.03509361484543644,0.4147818749124996,0
219,-2.2381846156201366,-2.1911348399972,-1.531036230966432,2
220,-0.49540542621415357,1.339217083496354,-1.7933962500490646,1
221,-0.18256029035928323,0.3034860796363791,-1.90858100768479,0
222,0.6834463842945144,0.30770818848529424,-1.0047937574780788,0
223,-1.2403831516864299,-0.8559013222261612,0.6715384466117329,1
224,-0.4334284687831737,-0.3523950947322987,1.3651372140886793,2
225,-0.32112528805046353,-0.03132341583849929,-0.5726014656413241,0
226,0.8901040476388014,1.1589200656813772,1.3720092307771103,0
227,-0.8238096347644124,-1.0897023226649791,0.7982370008144416,1
228,2.3417642066203177,0.8460109124450392,-0.04052134660587498,2
229,-1.9735272160403239,0.6581216466494786,0.6602896054283455,1
230,1.4000614021174083,3.1830792004949613,0.7566342467628281,1
231,1.0344537850991107,1.0049640343216137,-0.19710746242275626,0
232,-2.1651513379255585,0.8866346091921529,0.7112650195205352,1
233,0.434307603617067,2.3942794174769184,1.4515409772498993,2
234,0.46117421759799804,-2.1585735869432,0.2008613899521976,2
235,1.5654500041388641,-0.06443899287268867,2.5077918006888598,2
236,0.2849295581023593,-1.9793024426962667,1.0059143631189622,0
237,1.0554614190844163,0.44792358138631005,1.450354398487423,0
238,-1.0212534293930737,-0.48509070030909096,1.1579892783974806,1
239,0.07854206998468194,-0.959905096240814,-1.0463010277414408,2
240,-1.2603052224878404,-0.18583635834537604,0.7782799567785013,2
241,0.5185013611833196,-0.5173067113806651,0.5190365945169684,0
242,-1.62764430621357,2.025573901600929,-0.14374669673724974,1
243,2.2868610882237013,-0.4210580993580588,0.6689794287420817,2
244,1.5084085918489476,1.1929361231370197,0.7036960699892872,0
245,-0.12431387406412742,0.7523567965240703,-1.1239016050304387,0
246,2.2684541523175445,-2.0057823074387144,-0.5385566111320664,2
247,1.9006590452518946,1.0815672362144493,0.44165919731307335,0
248,-0.353349515779508,0.07826966698172855,-2.075524279060125,1
249,0.48232882962139856,1.9622107903534975,0.25976865053256853,1
250,1.4783273803859676,0.33618253297826806,2.497041642453299,2
251,-2.1979660934910603,-0.36145743396507857,-3.2220725742363525,1
252,0.5753081953576152,0.002758882407843277,-1.6986788090174065,0
253,0.7452648133613455,0.010061952175888345,-0.5819006871923783,0
254,-0.5234907752397437,-0.9290012746003931,1.7020598203825368,2
255,0.41379876602277416,-1.6342541247366627,-0.6350014484631218,2
256,-1.6592699493504728,-0.4713316201065225,0.13512293319576468,0
257,0.44032846358787237,3.1209091951488652,-0.01792359439028082,1
258,0.8571184527309078,0.648662005620202,-0.06174666606549817,2
259,-1.0875474144664832,-0.5704245010433082,0.21804286212799986,0
260,-0.706382604600052,-1.5330015526215752,0.45628322686827893,0
261,-0.23874489664367482,2.4199662442665733,-1.2718958415228696,1
262,-1.9429146627877372,1.6067680539349758,-0.11336669516190571,1
263,0.9631086654811744,-1.3184082870882858,1.0441147732839215,2
264,1.4001052443796305,0.8434225460987853,-0.3386151026065415,2
265,0.19414696953509125,-0.5807627981725169,-1.5992772175345416,0
266,2.3393553611690123,-0.5093947108428122,1.25510614987837,2
267,-0.2461689282834726,2.978003608403407,0.08070783866937817,1
268,-0.7725886061757192,2.84019140690196,0.20648772703220486,1
269,-2.0306449728206615,1.158291981897669,-0.20298792669747465,1
270,1.3859020671604634,0.025850054237111286,0.4529757138297369,2
271,1.0559459680360306,3.07518537373469,1.7444754144562962,1
272,-1.7758667359966447,0.4250046802113764,0.24887569772035767,0
273,-0.6370231697269357,-0.012157129502462505,0.4912302796348409,2
274,0.005336017440335961,-0.8082996400967207,0.21927527306600492,0
275,1.6682773369351378,-0.8268174948997977,1.2873120341141169,2
276,-1.4288857927504734,-1.1647014723162212,-0.476803212186692,2
277,2.261902803946647,-0.9651170155837918,0.22987934855533862,2
278,0.39087072480085894,-1.5308785441836967,-0.29239266725328494,0
279,-0.07608906237156376,0.1454650605979252,-0.03093367046996612,0
280,0.31657670199462007,-1.8745012869426612,-0.4440088847411701,0
281,-0.9422271549250221,-1.2354078845079077,1.1163890396700191,2
282,0.16234846529117974,-1.7126880376517006,-0.15883062086253608,2
283,2.686546588662504,-0.09920631843984573,-0.07704498246084554,2
284,0.03885320469779352,-0.47167053343089793,-0.5019224421077437,0
285,2.62019811126329,1.5555113249922612,-0.8947100786703076,2
286,2.0249035932763766,-1.1660842201358315,-1.7324322164465362,2
287,0.12042777413123629,-1.1782905063565303,-1.566998684980403,0
288,1.7348743621514195,2.16508877976686,0.17872031036571742,2
289,1.7337645827544486,0.1214677755259278,-0.903712771600759,0
290,0.2377231040520945,0.03827044003270297,-0.22476923994801354,2
291,0.443043934721268,-0.2738765131473493,-0.20799465949426457,0
292,2.1360457357126275,-1.8258529294108576,1.4042127469678771,2
293,2.5137346715132396,-0.05669666865919054,0.39420827892810223,2
294,2.3815591892948955,0.17747760951807667,-0.15176864853742159,2
295,-1.5722979605234348,-0.5413225813075112,-0.5250952436882689,2
296,0.4961556892713397,3.0057076893284034,2.154695246039982,1
297,0.37404031883142347,1.5594035976096459,1.2034794690804733,1
298,1.929149028307903,0.7198010609938206,-0.06859914946507877,2
299,-1.034660080737281,-1.000884183355794,-1.167155255755255,1
300,-1.299755873244971,-1.968649012614524,-0.36319349771311393,2
301,-0.8777944135337286,-1.7447819013022983,0.0903935374675758,0
302,1.601134757464573,2.947323650096977,0.6221955058985531,1
303,1.2439504913670665,-2.006068711540288,1.386432024777432,2
304,1.0530837517691891,1.4332384577706963,2.230128091567834,0
305,-0.8660318350485228,1.2117463288412524,-0.37172425793853503,1
306,-0.25178352151871186,-0.9589609517916671,-1.5370456469704037,0
307,-0.7731232164144572,-0.4925560222671296,0.3390967924229537,0
308,-0.3198189726299922,0.7511393517223356,-1.0293639326869048,0
309,0.1451459861040236,1.467359402645954,0.3498154018133399,0
310,2.0904202625501895,1.9975860137510792,1.1182353638818152,1
311,1.1158475296988533,-0.48789213394261427,-0.155817043635504,2
312,0.6015073078611355,-0.3805189485629077,0.22613459550922024,0
313,-1.4244174668637177,-0.29364083471437996,1.1698542248031614,0
314,-1.079583793345412,0.21604353415635047,-0.18121998993283375,0
315,0.49522932779064943,2.945023623785884,0.6834904187034605,1
316,-0.6606075963468936,0.5274269160609659,1.0456112745708668,2
317,-1.0495155115544814,2.680969440527213,-1.007069493382912,1
318,-1.3813995747879215,-1.0945141910876064,0.23088622876605394,1
319,-1.1250468135662517,-0.9123501513107384,-0.1308234458414634,0
320,-0.8652988177183504,0.583068675286589,-0.20731347676033177,1
321,0.6606594528432802,-1.1099977072427036,-3.166103999581342,0
322,-2.4452093967794606,0.44819048772438264,1.0443659728655414,0
323,0.10819343865791556,0.9090515626492233,0.4979652041212905,0
324,0.5975986516882827,0.01232426511696505,-0.9744735914922734,0
325,-0.5077432011993931,-0.699138065689938,-0.29831745070353727,0
326,-0.9977286111190012,0.3925846690560043,0.7507816382557622,1
327,-0.8393533056737205,1.08897003031114,0.25569603304562477,1
328,1.7881872288771996,0.7785227313375119,-0.12480221865763655,2
329,-0.9698450334904176,0.9056866854426158,0.4968128374698074,0
330,-1.7940571615092324,-0.13687029375569681,-0.2533431838602587,1
331,0.7855162458123554,-0.7948569701962567,0.14724232921295424,2
332,0.060418633843108874,-1.1531751629573603,0.013611061748364071,2
333,-0.6161782559181481,0.0555680399582964,0.1671283820383238,0
334,-0.3497756039032678,1.2449400443392078,2.097303402641019,1
335,0.7927932704495744,1.908525429592794,0.20292543176800923,1
336,-0.24507708717338184,-0.27248437958810046,-1.3665132443296177,1
337,0.7122870776910379,0.09600615762112918,2.317246898171413,2
338,-0.07709018027753822,2.3331728682979254,-0.47590263035418473,1
339,-1.972919939252988,0.1284525534332368,0.06618981085997405,1
340,1.3192741519271491,-1.3005727141657635,-1.2995000759839668,2
341,-1.7623752023460455,0.862879250232117,-1.6705695767027184,1
342,-1.254132516180218,-0.5268297227270339,0.8012978070253778,2
343,-2.088688371275909,-0.5703429549021302,0.7820495370737716,1
344,-1.1084237407166078,-0.10956511237389588,-1.2245087120153193,0
345,1.3009560305704415,-0.3653438345129798,-0.8916557994401787,2
346,0.8620852598166707,1.9227457545101767,-0.4887397397470346,1
347,2.371026191628118,0.5471977803799994,0.6921848110948249,2
348,0.7845540469590264,-0.16103956170217315,0.9180163157949005,0
349,-0.21708895321698052,-1.955967380146919,0.339756451536745,2
350,-0.2505830980500814,-1.7551395326856085,0.24742822783053814,0
351,0.3771216147379328,-0.3888752685075177,1.4501759949363981,0
352,2.8026103244593754,-0.2986981925130989,0.3764415677829672,0
353,-1.2967264586131861,0.41541184672255094,1.1173567828544233,2
354,2.7110745812636807,0.41823517863570636,0.5432805525985847,2
355,1.299397704792442,-1.9912944448911727,0.9053561913088201,0
356,-1.3406828942251723,-1.1010300343240988,-0.4207189549683546,0
357,-0.8044879528001085,1.534534292387156,0.7400992391052877,1
358,-1.3887446448513876,-2.4457238102822387,1.2615881373419318,1
359,0.2928922557072082,0.4415219908152462,0.8205055456033494,0
360,0.06619010945940557,-1.8814412767087907,1.202183837030406,2
361,-0.28902171731849857,-1.3892722066821626,-0.2092774923978328,2
362,-0.675601661098383,-0.0322903859261906,-1.1055851723703025,1
363,-1.9738791799440667,1.6244002683333616,-0.28054924281101395,2
364,0.5819452158061315,1.9022477082324931,0.01945994546951924,1
365,-2.1803582631989338,-0.31569641641646407,0.8408637704964266,1
366,-1.4078035225243335,1.1090736126418967,-0.7538916077490074,2
367,-0.6701577938000326,1.7854273813410761,-0.5360860276096431,1
368,0.6406159434508287,-0.7396619193266368,1.538012098871139,2
369,-1.9475819799182288,0.5070221982682308,1.7707555224923546,1
370,-2.765080296688371,0.14253281644500637,-2.2977206559006063,2
371,-0.3205917673679544,1.6223333179238764,-1.1774918643489136,1
372,-0.5605767615935344,-0.953222977467225,-0.11087007977833963,2
373,-0.4851815882596189,0.6782814264650506,0.8667655174943305,1
374,1.5135885338427233,-0.2473336174709876,0.8627548501937505,2
375,-1.805411021320037,-1.7867843788965385,-1.2371031250629831,0
376,-0.0003086784785859553,2.1416190092197525,0.7493597929253416,1
377,-0.6001302311253193,-1.4256474859114434,0.9978053729777727,2
378,-1.4750707019432001,2.1139594412071916,-0.8341571202167745,1
379,1.3084999293559174,-1.7306325198564978,-1.850806400712904,2
380,-1.7277124688379026,0.39932620695997945,-2.150798161410987,2
381,-0.9024429055581378,-0.18675460689081003,-0.3168590019973323,0
382,-0.06001751178152159,-0.25552322730661725,-0.09442399796540796,0
383,-1.5879535787289285,-0.6923292316005725,1.5677744937080558,2
384,0.7862624270267007,-0.010976407463546334,-2.0352463955116735,0
385,-1.6276666806045847,-1.1874266025931584,-1.1265517442871535,0
386,-3.290516327201572,0.8455689065273884,-1.4351955315631881,0
387,-0.7338651571427935,0.8897204935019557,0.8405652673753349,1
388,0.4655642785133746,-1.7502623670642996,-1.1405856944139663,2
389,0.22464189037819993,1.462067275149807,0.14523057490153493,1
390,-0.7839788655935688,2.1983320690060233,-0.583931164153405,1
391,-0.35100280121899013,-0.026755271753665544,-0.12672552293996905,2
392,-1.3732102114613796,-0.6716873854452636,-0.39658488818711296,1
393,0.21281467970488005,-0.6829571024445928,-1.7430788273465854,2
394,-2.680895457355218,0.15689173185366934,2.56191837064502,0
395,1.7340477555717555,1.4734464934073843,-0.08290028527953493,2
396,-1.4796068384516867,-0.25976093735029243,0.3786878111150344,1
397,-0.9133779607648903,1.5098836318555664,0.6369389300129158,1
398,1.452466744945426,1.2482563945856957,0.1514560634482996,0
399,-2.964235177489731,0.16180777021495274,1.555885118064345,1
400,-1.910514066057747,-1.4851874416587407,0.023385918752784923,2
401,-1.297137881667317,-1.4016164075323472,0.3539180034916695,1
402,-0.20850240668861852,-1.8454046126896173,-0.1384448890324588,0
403,1.2538978142544674,0.5967579136063359,0.601678420005059,0
404,-2.972324291691535,-2.7789682688950794,0.12579911909278677,1
405,-2.446345175736183,1.7982066153203216,0.3021766869339006,1
406,-1.2263810340895185,0.623832915747165,-1.0933486009056332,2
407,-1.3010347624356102,-0.5752773591830534,0.30825970504868955,1
408,-1.5667536005895957,-0.28000889612546137,-0.6981023264936309,1
409,-0.27059205656046736,0.552958343955066,0.5225632504298979,2
410,-0.5953836787388905,0.3956541670988825,-0.5387028547037781,1
411,-3.101226362438332,0.041417812652452535,-1.1188454904274416,1
412,0.4107883753629413,2.8957451280290245,-1.4666744274443015,1
413,-1.4597136514681448,1.9435199150878038,-0.14626752683891878,1
414,0.658425903597349,-0.24154911117647127,1.8972571161408593,0
415,-0.2503224591828843,0.9102358697719966,0.19362395068927657,0
416,-0.4812073154909522,-0.118118229576891,-0.09943821549079926,0
417,-0.09588315523954771,2.5844221623107044,-0.38965507030101104,1
418,-1.7716720534755361,-0.659597028967144,0.058702543711957045,0
419,-2.715690922479637,-0.13701808703670845,0.021984322767497313,1
420,-2.6073031860644686,1.1406810999253383,-0.314757357323668,1
421,-1.7894756612870395,-0.11990980821812225,-0.4109029520448983,1
422,-2.1471239278075203,1.2022138565699991,-0.18986770009352322,1
423,-1.2384450450581095,-1.3074348061430057,-0.670604362929197,1
424,-1.4721653367043275,-0.7465899058877307,-1.2103130760019354,1
425,1.9620744688540823,-0.8466890564301363,1.8972829521944723,2
426,1.768187891210275,-1.7673994540201419,0.213730603498981,2
427,-1.7114015018917874,-0.758935396866208,0.6239693116944494,0
428,0.6154683281901138,-0.1536299657820449,1.625522877491829,0
429,0.4494629805803041,0.8436993951954391,0.5970818540469786,0
430,0.7876081203414322,0.11909756917717262,-0.6405555138856047,0
431,0.9895105891347162,-2.021843326075754,-0.20135458094214084,0
432,-1.9652167469918995,-1.3313945152971032,0.0014385608105031726,1
433,-2.007179701858984,-0.17197816187235437,2.2242144926840024,2
434,-0.624319482134057,0.2856960587173424,1.9387991066948023,1
