A0,A1,A2,y
1431.1432638278848,8.997328547110776,0.9489513407024333,1
1336.0878976473232,-17.544339771686204,0.18270492319857157,0
1441.888485930646,6.646709076500993,0.037035295225738785,1
1652.9280696403805,-13.968300506424992,0.3395507683554774,2
1308.622638286296,-17.136024209017975,0.08095747405741605,0
1457.0140830923233,10.19112250728211,0.9867243277839747,1
1646.337171991213,12.158691546658767,0.5269438861229666,1
1288.2825649221784,-18.184617881812574,0.3465482767699434,0
871.5926013008268,-14.923097394983483,0.5232632109652533,0
1442.397396471647,9.444309082334687,0.5487913356936401,1
977.9266185612199,-21.221489751545302,0.41315845099628856,0
1129.8329249724295,-19.95120023615984,0.4722119065805942,0
1795.0861876446247,10.85943216276743,0.3078008528953079,1
1502.8192320145945,-18.93077303750556,0.48587632848104456,0
1557.8899346611427,-16.198619957093864,0.3940112960318869,2
1418.6002553137982,-15.779644836103733,0.1579289791205204,0
1751.2422237215378,-15.606376787040787,0.8852766783092547,2
1183.09744713831,10.449138695659377,0.7569845252368551,1
1417.108215093534,-18.277336578588546,0.16243738226078674,0
1049.2730396323288,-22.34904000247647,0.5457247943564626,0
1587.0278726821523,-15.940032901631389,0.7729444901970964,2
1433.2328560415615,-19.765482680474364,0.23962979288600028,0
1545.494286733479,-13.628305197060381,0.11079795583202123,2
927.3595562135072,-16.83921645916547,0.904026665458678,0
1622.3231090305446,-13.570945918170255,0.7537160504404575,2
1501.9449374246176,-18.500151228077964,0.10525333322426833,0
1587.5890750345254,12.096009540054354,0.20368796107355758,1
1642.0340231771454,-12.695095872041575,0.8330536797078324,2
1433.6979203629876,11.347402985626626,0.6566440054366416,1
1769.352756374785,-15.770657947125894,0.44329098504834297,2
1474.438299671543,14.63514162234363,0.29048962641813947,1
1209.561241158227,-18.200705130014967,0.34346479871692603,0
1471.657879003272,-14.055499673751989,0.720956659469294,2
1456.1980173393163,-19.419174073003457,0.5633004134264982,0
1798.4116990493203,10.659157425712701,0.8889936960913787,1
1593.5893751827527,11.893134382793779,0.19738382467597793,1
1177.1898705370886,-21.979569033418777,0.4185299108474816,0
1686.9835967754718,8.122977906204822,0.9568397431034336,1
1796.0732240177738,-12.34615243393413,0.21862946672454697,2
1428.8403658458003,-12.187074225112589,0.9444291431497791,2
1479.2705761038687,10.40846362096259,0.5444104994256318,1
1457.023038521847,13.300432847921046,0.12654119649045592,1
1735.2735772072797,-10.205272632808633,0.14604708382036058,2
1249.2716617171632,-18.06879907294831,0.2679820930598429,0
1356.3792773835573,-12.814288009307681,0.8538110637833667,0
1733.6930119618473,12.597181176594377,0.7777349607601702,1
1270.4970984112142,9.143091096764806,0.49447177292502276,1
1733.972272366903,-15.636440065909385,0.9057755678056265,2
1550.2520522163313,-10.725822968231544,0.3021934678435465,2
1184.8493699592273,-17.554903532093356,0.22429446331031433,0
1183.3584679702813,-20.719183388791535,0.30370464751260406,0
1858.5665375708495,-15.673104653698019,0.0518713387726234,2
1282.1225856736007,9.669887465068307,0.13147571934898106,1
1966.3747923423268,-13.064659297515686,0.46039267635256176,2
1740.3024175350954,-16.407789333245354,0.01777417026332051,2
1394.7735791453288,13.192954569527524,0.4657813654347459,1
985.0999646688422,11.972171170871626,0.23164012902699316,1
1631.1032222199033,-11.410542417991158,0.6349989370595459,2
813.3769816279107,-19.605417270609234,0.42662729159922896,0
1305.1358709445356,9.837594104516663,0.49125680238269376,1
1633.0612870518503,-12.303814908572114,0.5310765348928081,2
1300.3857685609935,-13.84546536287165,0.623148933372916,2
1865.3988291248284,14.67829370408921,0.9178028906244599,1
1567.5660461298503,10.076493732369828,0.9278150522390451,1
1682.8441767782667,-13.556621604879616,0.2803601410462252,2
1042.9881303091984,-21.014032463461085,0.0839539867837944,0
1085.6655392620496,-17.100829071368885,0.6140672143953028,0
1373.6377131070699,-15.97340520166228,0.9914937697797256,0
1611.5926057498252,12.084397336303118,0.7700003773302401,1
1701.8103174214061,-16.444149755980206,0.5356473351964843,2
1582.6066207755302,9.520529571600935,0.049416426679717795,1
1781.5149768096742,9.495643053504201,0.9864612844195737,1
1461.7280637662998,13.208768383327923,0.0028427068140627343,1
1097.2085703762423,-18.478932853123236,0.6545346382958179,0
1660.9394843908508,-15.738281660928712,0.3708876983205883,2
1089.9125928069805,-17.48336313271778,0.6920323801253574,0
1366.8902688556107,-20.9652244326204,0.24886224847313054,0
1592.6795850971837,-16.2828492443331,0.6689875851729574,2
1175.320760631924,-18.259938539302773,0.9399273799819521,0
1953.213464858054,-17.157016735119146,0.6919967240796434,2
1160.260877176471,-18.893143176504605,0.03909225465773225,0
1473.808198753894,9.83071266427458,0.5780855537445605,1
1447.6716708118513,-14.78204408948068,0.11247752030613845,2
1761.2541472340422,-17.836057130704322,0.44307212162240905,2
1063.5520527690185,14.910952332078447,0.5033559171084788,1
1077.930265685178,-15.449584973393954,0.1422269042755575,0
1580.9660826516208,-16.450236711778096,0.42865214905056237,2
1341.2082597833241,6.61154783930851,0.20845664663024022,1
1304.3028976587148,-18.387572257033067,0.024150372236554696,0
1268.6365677376125,-16.31036695353608,0.3928057914117711,0
1726.413507021103,-14.109457067798045,0.27489952175258614,2
2040.6962617288307,-12.674016046646969,0.5688444526995371,2
1534.0205802349428,-14.592213445358727,0.9825728297075559,2
1414.5255322236658,-21.560444255623068,0.4152371305163486,0
1309.4526192163785,-14.992868076612952,0.31916020891040364,0
1755.6345899204907,-13.505281082120847,0.01753376843177301,2
1269.7151127576597,-19.046495307590416,0.41136822591259936,0
1280.0805423883728,12.911336169747354,0.42189246642349876,1
1480.8651978299938,-18.369965182848244,0.08205886920960803,2
1263.7039845795744,12.058030909765032,0.7064130184374284,1
1657.9338799976501,10.407291499348569,0.15515808229738204,1
1871.7256225759993,-16.43358758788631,0.11561915813621182,2
1275.5055155772077,-15.92963361731534,0.03473223947717263,0
1647.228466387649,11.595109072193562,0.3188409747194473,1
1407.6220223717005,-20.674323480601245,0.17850457418135912,0
1901.7279296102217,10.826710395456677,0.23480400002713975,1
1350.05028929934,-18.759799009928155,0.1252606675314969,0
1474.810245528229,14.95118653111857,0.9237723710127705,1
1369.743656201117,-20.475176384263975,0.6094467221894092,0
1094.7705672268364,-16.316247486607125,0.2359538885153425,0
1529.521081655756,-16.560945403527484,0.2675707160171007,2
1943.2046837209973,10.850191383214064,0.6800543312386064,1
1132.0883218543688,-19.45975570949118,0.3567947651407113,0
1355.6113655855363,-16.768907311927084,0.3405100535326885,0
1833.0562501426402,10.809563123965793,0.8697575924112178,1
1271.3975117521143,10.520613175152622,0.3698392141843171,1
1718.9355369752072,-12.983870637269579,0.9504312114153887,2
1628.4609994761108,-10.062052032061942,0.379143305529298,2
1803.351027841139,-11.391247068507425,0.28839523604935835,2
1828.0244915156957,-15.18582056026087,0.7843335164393076,2
1708.4674008514892,-14.835761023655111,0.2754365404093698,2
1119.8293607054427,-20.923831884574415,0.640397969962522,0
1640.0563983608101,-14.030202335617904,0.3941284910986861,2
1596.5815174754061,-14.05219262783099,0.7127611097246873,2
1682.9632091439205,11.275603831137712,0.7685873522602894,1
1524.5018585352711,10.485548669070358,0.8704677795599778,1
1737.5866527311427,-15.934219982098206,0.2907172530002552,2
1700.1207441446854,-15.726019227287725,0.8016783992422836,2
1838.1109681446137,11.456844366629278,0.5438316075284186,1
1336.9101397858483,-14.608623694759787,0.9820887122473518,0
1402.6068372642485,-16.19872200290069,0.47858851914001554,0
1796.7405737832867,-17.52281236506337,0.34341726147105844,2
2060.731737745577,-14.269849827854387,0.7170474731994467,2
1149.098655991616,11.553204135236758,0.0491015918562171,1
1620.0624784191953,10.667632269219162,0.448891562756229,1
1126.6383376711751,-16.199943851744983,0.37592352854442634,0
1093.8892064696581,-17.986405728498312,0.6900721833861961,0
1596.3354181899829,9.74308667066409,0.6720171766541103,1
1868.2146550763903,8.709149102149366,0.21191426414078374,1
1620.0479639133669,-15.577792638121897,0.3484818533668631,2
1688.914941772815,14.625595260527193,0.5338991627763768,1
1759.5135693305529,11.168157347217303,0.11854577877483441,1
1938.8246811409506,-12.52417585374008,0.02347524232135567,2
1181.6574857872286,-18.6664526616235,0.9510831386506878,0
1555.8904646223991,8.793722731042003,0.07219529632925059,1
787.3325214938301,-17.6235104716274,0.9137431732272813,0
1483.0466626380357,8.3195493735154,0.9369464149784695,1
1545.5056158928944,10.711999871862519,0.48976818532800837,1
1182.5332986487629,-14.83363987076532,0.14586718451774594,0
1631.5184788249294,-10.875353107493233,0.27649716437228566,2
1692.6767070188457,-13.692331203140736,0.35535115926150584,2
1538.4795531263758,9.30615486630872,0.5167479837454759,1
1136.2420758606743,10.516121422398596,0.40929171041520485,1
1662.8669763492787,-16.936070902351265,0.79122934691099,2
1468.9669433391302,-13.404643074035889,0.11256600409476047,2
2100.8004920273256,-17.590666419328453,0.9903014353546509,2
1790.9626146291728,-14.466875111178298,0.8146519012966458,2
1422.4560099541961,-17.467450478629928,0.9148700325221552,2
1312.586505936012,12.573633189590055,0.3452817613606799,1
1627.982477416181,-16.505344253912277,0.10114307857138627,2
1207.4468605325042,-17.194664169256242,0.05634746899046417,0
1268.0689213716744,-15.509617015373633,0.5345434453109562,0
1963.9836020134414,-17.810785291854394,0.6259806894782909,2
1707.7330907702635,-18.04378457025802,0.440645292808045,2
1249.6365653822104,-19.009867999985996,0.24883910848837798,0
1744.070502480556,-16.003316372721944,0.6331555766379486,2
1497.6820026450812,11.882029426805897,0.2764442010358831,1
1237.2658673221456,10.206722941362736,0.010283330789760736,1
1330.6295839999161,7.739395335239555,0.072597477048582,1
1757.1761881720356,-16.55950220453387,0.8820891855855614,2
1531.694722148648,-13.380956546861636,0.8083174233770779,2
1189.3047426779137,-16.533589870233463,0.9528414951958587,0
1496.9955982985998,11.675477938067852,0.16675969980763194,1
1955.7851004665515,-17.203052635858867,0.13694700347809852,2
1390.6700731884723,-17.40162626318962,0.35845248238786864,0
1462.090431360943,-18.25767228691057,0.3598357700305683,0
1151.109378230689,8.263253096155584,0.008870126271953271,1
1158.676981285019,8.3281551697858,0.8730804020626489,1
1271.6429119686345,12.857277921409295,0.6777630042483304,1
1481.904113470451,11.798814216129266,0.15085773371009925,1
1331.924964917951,-20.077130295279776,0.6771614374727151,0
1623.5196909328629,-10.81842646041121,0.630265695416625,2
1585.0358011698886,-14.754705213362145,0.5565558260562267,2
1754.0807161749058,-12.630685897783735,0.33690129320508133,2
2059.782131861701,-14.270112780842576,0.6638212180567911,2
1430.7560496937465,12.305192685540492,0.5207591896433854,1
1210.6325731981935,-18.842419696962423,0.9488700717770513,0
1686.8581070498192,6.464203009271583,0.7533364050453069,1
1685.73669820385,-18.65308915934248,0.6015141663918702,2
2111.394143971121,-16.487930387994666,0.5494655785352371,2
1562.765131147157,-21.176270562880653,0.467383805375748,0
1495.6255183698931,11.939149925154393,0.53757476706078,1
1880.2408387478988,-13.599545486999588,0.4259405632913028,2
1595.9998914426953,-12.309986502557768,0.6895441906047501,2
1652.2156835401627,11.50098405735404,0.5643665540084245,1
1631.5316790291981,-14.28937441747262,0.940238864380325,2
1327.3422304301619,-16.687073336820223,0.4819022552597093,0
1072.1428967130398,-16.662053646293536,0.015265746274856995,0
1277.6026656833124,-14.648760533614745,0.21463574800344354,0
1062.5312604422732,-16.291191449574004,0.979698060727898,0
1688.4406727183912,12.132560602270166,0.9852278012676905,1
1309.4896490697874,14.628568816751812,0.4065629710217976,1
1289.4035218453448,-21.70184253411959,0.9304070192117536,0
1526.8216356750618,-20.680597313659955,0.6513453487760144,0
1954.2730116782973,-12.215417499007522,0.8531331866336054,2
1809.8711883285143,11.609712518911689,0.9966672755483058,1
1012.7227529090009,-19.77072266806888,0.06779158970377752,0
1847.5093379922384,-14.005014805617835,0.41792490926786974,2
994.0275009039265,-15.457319327323795,0.8301686090374055,0
1391.994528574913,-14.043908455287367,0.24220738762423677,2
1103.5988371889416,-20.143151691868045,0.3177317774764439,0
1067.964661871165,-18.518381174866974,0.26715048844529155,0
1813.7617488236795,11.738598111000805,0.09584761788147156,1
1958.6181159233909,11.19390778685255,0.7976913455108608,1
1169.7811745850747,13.697224931737418,0.6154138020096351,1
1340.2845644896895,-14.812911938230735,0.27915391791790956,0
1253.6927552606662,-18.05844233060683,0.6026273306832642,0
1638.1642873246303,-15.635450682236536,0.5299943919461444,2
1186.1797439849317,-17.70764955651494,0.5193879748558102,0
1822.3425263028369,-15.860704423053999,0.4590954920957888,2
1542.409989288477,7.187383127970328,0.9247248915635154,1
1089.7890256190785,-18.99873638899867,0.007016024965001533,0
1284.545573621677,13.22695321375049,0.5640151766199064,1
1339.3879082638514,-16.841521307387797,0.9799564405385844,0
1320.2528930653866,-15.329861360158612,0.19984168943405767,2
1464.0560322190383,-18.853589431799342,0.7097050792046478,0
1557.9507851528826,-11.275902378583412,0.5549182526333629,2
1364.265769704823,-14.142962307889654,0.3113268559282121,2
1357.1176672615788,-14.040589582059319,0.8211715902476187,2
1965.8408544785718,-17.043225656959873,0.6296336364865842,2
1265.4742823399524,-16.029893804898464,0.6910713876633281,0
1179.0310792980445,-16.833546085519842,0.30251457938537807,0
1536.0541299878273,14.282750304286216,0.5808392133423623,1
1319.1547160132081,10.305097899257667,0.17298594367788023,1
1633.4967054502695,-15.241248080408646,0.9794975099854335,2
1825.562296904672,15.217639386780025,0.06068471800377895,1
1353.2992866495788,-21.92846497959964,0.7783814589473498,0
1992.6790603686968,-11.89952350430935,0.7675029535383968,2
1490.1709971160499,10.135891629343863,0.9747005716339562,1
1877.2569607563075,11.577110427184113,0.03088805125572125,1
1558.3402300977505,-14.805988135320046,0.6606635677424161,2
1596.0709538071796,-12.17374338162676,0.41926391046685507,2
1436.4869022048624,-15.721231615524061,0.5376270000032713,2
1703.4276998746186,12.317268081618899,0.7109463472942417,1
1140.67269935482,-17.503691004768836,0.9173974158404801,0
1557.96010767665,12.611114181228055,0.7654653865014599,1
1470.8963211640696,-15.698681631224902,0.04201496276129957,2
1641.2910424161819,11.179618946901266,0.029763111265436515,1
1197.732970001898,-17.41077874062324,0.16571952751064278,0
1489.3575151896237,-12.931600250362747,0.28836797892103405,2
1459.703013277133,-16.141028771243217,0.040583900440622434,0
1837.0073942583151,-13.05690988123541,0.2627396042118797,2
1862.1080339139794,-11.323381833725502,0.5420249654568352,2
1619.2027278352316,-10.466295362774908,0.1447580557526873,2
1527.9959691403928,14.294443091733232,0.5090072947992424,1
2004.5907289293755,-16.08050633266107,0.35324641813950863,2
1476.9211617419799,-16.98809199801722,0.7170524262731408,0
1578.6261059431115,-15.891246924248742,0.9001848351901558,2
1124.964073938875,-12.946648478798165,0.7051926649327375,2
1340.3714370212197,8.709704766432706,0.12236457107109666,1
1746.3567926036305,-14.059942884118403,0.22540645327020337,2
1559.0565981051725,8.840768617094605,0.3836192225124615,1
1901.041403858307,-16.44783965547024,0.7285769478299957,2
1342.0071026942057,-18.311984352307547,0.518205497102758,0
1617.782887813011,-15.326361626897079,0.740291187385039,2
1826.9087144768682,-14.429912523020533,0.9471873479060244,2
1387.3424896619372,-18.890350613582907,0.07372075174967663,0
1379.7289394596985,-17.811348675118335,0.31030981583027273,0
1563.785952112618,9.790417298017285,0.42910177068806854,1
1334.011783599714,-17.06704469663554,0.7147413745697803,0
1475.7349499740449,11.03404689297352,0.7082858043509584,1
1514.789611813892,-13.212632790562822,0.2741085921479809,2
1297.4228256902636,-16.78268386052949,0.5338417105655132,0
1795.0379882738307,15.219968756918686,0.8835702650664959,1
1566.7385584629874,-13.404218234058856,0.39099900309958857,2
1479.193288380048,-21.221125519014343,0.6896059016155335,0
1590.3137799045892,-20.235423866108032,0.7071484100737757,0
1643.1327767439773,10.432353037492557,0.08173703226513962,1
1351.5495158450815,12.239333990701427,0.21487357582400635,1
1131.1865507346818,-21.33735298015045,0.13428685631269166,0
1556.0584898325706,-14.43477917397236,0.06018025296468121,2
1302.5009281524858,-16.37796138972802,0.529570513124091,2
1435.145848975596,-19.632810086185447,0.05638208411539203,0
1470.6608026708086,-16.678625570756235,0.29068760698216267,0
1248.4509874017126,-18.730745463799373,0.9489984413643686,0
1720.0954632098778,-12.506074647250212,0.1912666911722728,2
1503.5324825314037,-15.958822947776184,0.4942218756847755,2
1623.7910974047763,-13.410391001115942,0.07483506875739365,2
1746.254608450747,-15.626416947911341,0.3661097051407689,2
1980.3514497441665,-13.61721655926547,0.8450797439947045,2
1057.8776545829771,-16.015829673753373,0.3430164343688745,0
1641.3152935511782,12.387732340976504,0.49725910081159874,1
1071.791863099246,-19.986694655694706,0.38802662836242574,0
1732.4442344346025,-13.23943635371278,0.9731269285523816,2
1725.2740573315468,-16.714853042608606,0.3665871835960832,2
1657.7174387226094,-18.55916590032998,0.553712815074168,2
1658.7742112711198,-14.42028428567411,0.12490862447882134,2
1520.6532659857494,8.715150235665355,0.6042591447522656,1
1317.872878734238,-17.786344607167017,0.2590438093544495,0
1034.6083750199691,-15.85109628391651,0.8106463952166855,0
1354.33781063181,-18.8685941166291,0.8968164775131648,0
